ano,codigo_municipio,lista_id,votos_nominais_validos_lista,votos_legenda_validos_lista,votos_validos_lista,partidos_na_lista,votos_validos_municipio,fracao_votos_lista
2016,89435,COLIGACAO:210000000307,6295,304,6599,3,18086,0.36486785358841095
2016,89435,COLIGACAO:210000000329,6228,264,6492,6,18086,0.35895167532898375
2016,89435,COLIGACAO:210000001318,2500,38,2538,3,18086,0.14032953665818865
2016,89435,COLIGACAO:210000001383,2215,242,2457,5,18086,0.13585093442441667
2016,89443,COLIGACAO:210000000163,232,15,247,2,2272,0.10871478873239436
2016,89443,COLIGACAO:210000000914,1412,68,1480,7,2272,0.6514084507042254
2016,89443,PARTIDO:PMDB,525,20,545,1,2272,0.23987676056338028
2016,89451,COLIGACAO:210000002311,434,50,484,2,4149,0.11665461557001687
2016,89451,COLIGACAO:210000002317,1513,90,1603,2,4149,0.3863581585924319
2016,89451,COLIGACAO:210000002551,1993,69,2062,2,4149,0.4969872258375512
2016,89460,COLIGACAO:210000001195,1602,57,1659,5,1659,1.0
2016,89478,COLIGACAO:210000000318,2259,142,2401,3,13022,0.18438027952695438
2016,89478,COLIGACAO:210000000548,4061,231,4292,3,13022,0.32959606819229
2016,89478,COLIGACAO:210000000685,1244,65,1309,2,13022,0.10052219321148825
2016,89478,COLIGACAO:210000001629,250,27,277,3,13022,0.021271694056212563
2016,89478,PARTIDO:PSB,1200,145,1345,1,13022,0.10328674550760251
2016,89478,PARTIDO:PSDB,1735,30,1765,1,13022,0.13553985562893564
2016,89478,PARTIDO:PT,1416,217,1633,1,13022,0.12540316387651668
2016,89486,COLIGACAO:210000000474,534,34,568,4,1401,0.4054246966452534
2016,89486,COLIGACAO:210000000476,814,19,833,2,1401,0.5945753033547466
2016,89494,COLIGACAO:210000001320,3394,191,3585,4,6312,0.5679657794676806
2016,89494,COLIGACAO:210000001519,2605,122,2727,3,6312,0.4320342205323194
2016,89508,COLIGACAO:210000000196,2015,63,2078,8,2078,1.0
2016,89516,COLIGACAO:210000002747,5000,192,5192,3,61399,0.08456163781169074
2016,89516,COLIGACAO:210000002752,6687,459,7146,2,61399,0.11638626036254662
2016,89516,COLIGACAO:210000002759,3181,71,3252,3,61399,0.05296503200377856
2016,89516,COLIGACAO:210000002763,15450,1310,16760,2,61399,0.2729686151240248
2016,89516,COLIGACAO:210000002776,13521,624,14145,2,61399,0.23037834492418444
2016,89516,COLIGACAO:210000002785,9920,231,10151,5,61399,0.16532842554438998
2016,89516,PARTIDO:PT,1379,131,1510,1,61399,0.024593234417498656
2016,89516,PARTIDO:REDE,2291,952,3243,1,61399,0.05281844981188619
2016,89524,COLIGACAO:210000000193,2128,83,2211,4,2211,1.0
2016,89532,COLIGACAO:210000002788,5240,114,5354,2,35094,0.15256169145722914
2016,89532,COLIGACAO:210000002802,4590,335,4925,6,35094,0.14033737960905
2016,89532,COLIGACAO:210000002806,6375,216,6591,4,35094,0.18780988203111643
2016,89532,COLIGACAO:210000002808,4479,434,4913,2,35094,0.1399954408160939
2016,89532,PARTIDO:DEM,1613,38,1651,1,35094,0.04704507893087138
2016,89532,PARTIDO:PMDB,4711,129,4840,1,35094,0.13791531315894454
2016,89532,PARTIDO:PP,2376,385,2761,1,35094,0.078674417279307
2016,89532,PARTIDO:PTB,3987,72,4059,1,35094,0.11566079671738759
2016,89540,COLIGACAO:210000001147,527,48,575,2,2128,0.27020676691729323
2016,89540,PARTIDO:PMDB,754,45,799,1,2128,0.37546992481203006
2016,89540,PARTIDO:PP,574,10,584,1,2128,0.2744360902255639
2016,89540,PARTIDO:PSB,165,5,170,1,2128,0.07988721804511278
2016,89559,COLIGACAO:210000002214,10504,311,10815,5,43354,0.24945795082345343
2016,89559,COLIGACAO:210000002218,10703,890,11593,5,43354,0.26740323845550584
2016,89559,COLIGACAO:210000002221,7613,385,7998,3,43354,0.18448124740508373
2016,89559,COLIGACAO:210000002245,9578,756,10334,5,43354,0.23836324214605342
2016,89559,PARTIDO:PROS,0,2,2,1,43354,4.613184481247405e-05
2016,89559,PARTIDO:PT,2515,97,2612,1,43354,0.06024818932509111
2016,89567,COLIGACAO:210000001088,863,39,902,4,1768,0.5101809954751131
2016,89567,COLIGACAO:210000002493,564,44,608,2,1768,0.3438914027149321
2016,89567,PARTIDO:PTB,252,6,258,1,1768,0.14592760180995476
2016,89575,COLIGACAO:210000002611,2790,135,2925,2,16405,0.17829929899420907
2016,89575,COLIGACAO:210000002620,2675,96,2771,2,16405,0.1689119170984456
2016,89575,PARTIDO:PMDB,2646,152,2798,1,16405,0.17055775678146906
2016,89575,PARTIDO:PSB,2803,233,3036,1,16405,0.18506552880219446
2016,89575,PARTIDO:PTB,4793,82,4875,1,16405,0.29716549832368183
2016,89591,COLIGACAO:210000001414,2165,50,2215,2,14974,0.14792306664885801
2016,89591,COLIGACAO:210000001431,3125,332,3457,2,14974,0.2308668358488046
2016,89591,COLIGACAO:210000002663,2639,181,2820,3,14974,0.18832643248297048
2016,89591,COLIGACAO:210000002669,2614,123,2737,4,14974,0.18278349138506744
2016,89591,PARTIDO:PDT,3664,81,3745,1,14974,0.2501001736342994
2016,89613,COLIGACAO:210000000499,2419,111,2530,6,3854,0.6564608199273482
2016,89613,COLIGACAO:210000002410,1258,66,1324,4,3854,0.3435391800726518
2016,89630,COLIGACAO:210000001545,9332,173,9505,2,105743,0.0898877467066378
2016,89630,COLIGACAO:210000001610,5409,653,6062,2,105743,0.05732767180806295
2016,89630,COLIGACAO:210000002274,5346,109,5455,2,105743,0.051587339114645886
2016,89630,COLIGACAO:210000002386,9153,540,9693,2,105743,0.09166564217016729
2016,89630,COLIGACAO:210000002406,8512,1390,9902,2,105743,0.09364213233972934
2016,89630,COLIGACAO:210000002677,10979,360,11339,3,105743,0.10723168436681388
2016,89630,PARTIDO:PDT,5698,462,6160,1,105743,0.05825444710288152
2016,89630,PARTIDO:PP,8359,249,8608,1,105743,0.08140491569181885
2016,89630,PARTIDO:PSB,7781,165,7946,1,105743,0.07514445400641177
2016,89630,PARTIDO:PSC,22,30,52,1,105743,0.0004917583196996491
2016,89630,PARTIDO:PSDB,20395,1954,22349,1,105743,0.21135205167245114
2016,89630,PARTIDO:PV,6815,106,6921,1,105743,0.06545114097387061
2016,89630,PARTIDO:REDE,1645,106,1751,1,105743,0.016559015726809338
2016,89656,COLIGACAO:210000000164,1707,126,1833,4,3787,0.4840242936361236
2016,89656,COLIGACAO:210000002309,1886,68,1954,3,3787,0.5159757063638765
2016,89672,COLIGACAO:210000001305,1767,84,1851,3,8317,0.222556210171937
2016,89672,COLIGACAO:210000001490,1373,73,1446,2,8317,0.1738607671035229
2016,89672,PARTIDO:PP,830,35,865,1,8317,0.10400384754118071
2016,89672,PARTIDO:PPS,1983,141,2124,1,8317,0.255380545869905
2016,89672,PARTIDO:PROS,832,12,844,1,8317,0.10147889864133702
2016,89672,PARTIDO:PSB,84,15,99,1,8317,0.011903330527834556
2016,89672,PARTIDO:PT,939,149,1088,1,8317,0.1308164001442828
2016,89699,COLIGACAO:210000000149,1082,57,1139,2,2424,0.4698844884488449
2016,89699,PARTIDO:PDT,1030,255,1285,1,2424,0.5301155115511551
2016,89710,COLIGACAO:210000000871,1950,104,2054,2,3964,0.5181634712411706
2016,89710,COLIGACAO:210000000879,97,18,115,2,3964,0.029011099899091827
2016,89710,COLIGACAO:210000002463,1700,95,1795,3,3964,0.45282542885973764
2016,89737,COLIGACAO:210000000143,2306,170,2476,3,15398,0.16080010390959865
2016,89737,COLIGACAO:210000000145,2440,165,2605,2,15398,0.1691778153006884
2016,89737,COLIGACAO:210000000585,3609,411,4020,4,15398,0.2610728666060527
2016,89737,COLIGACAO:210000000606,2848,88,2936,2,15398,0.19067411352123653
2016,89737,PARTIDO:PMDB,3012,349,3361,1,15398,0.2182751006624237
2016,89753,COLIGACAO:210000001011,1172,14,1186,2,7505,0.15802798134576948
2016,89753,COLIGACAO:210000001073,3076,135,3211,4,7505,0.4278481012658228
2016,89753,COLIGACAO:210000001291,1480,108,1588,2,7505,0.21159227181878748
2016,89753,PARTIDO:PDT,1384,136,1520,1,7505,0.20253164556962025
2016,89770,COLIGACAO:210000000821,2115,62,2177,4,2983,0.7298022125377137
2016,89770,COLIGACAO:210000001515,770,36,806,2,2983,0.2701977874622863
2016,98213,COLIGACAO:210000000332,3343,68,3411,4,20457,0.16673999120105587
2016,98213,COLIGACAO:210000000706,6574,182,6756,4,20457,0.33025370288898664
2016,98213,COLIGACAO:210000001289,4197,290,4487,3,20457,0.2193381238695801
2016,98213,PARTIDO:PSDB,5536,267,5803,1,20457,0.28366818204037736
2016,98230,COLIGACAO:210000002644,3909,162,4071,4,8502,0.4788285109386027
2016,98230,COLIGACAO:210000002685,3860,571,4431,2,8502,0.5211714890613973
2016,98256,COLIGACAO:210000001012,3260,40,3300,4,31513,0.104718687525783
2016,98256,COLIGACAO:210000001389,3592,79,3671,3,31513,0.11649160663853013
2016,98256,COLIGACAO:210000001398,4972,396,5368,3,31513,0.1703423983752737
2016,98256,COLIGACAO:210000001528,7025,474,7499,2,31513,0.23796528416843843
2016,98256,COLIGACAO:210000001529,3873,153,4026,4,31513,0.12775679878145527
2016,98256,COLIGACAO:210000001649,1720,33,1753,3,31513,0.05562783613112049
2016,98256,COLIGACAO:210000001691,5524,372,5896,2,31513,0.187097388379399
2016,98272,COLIGACAO:210000000625,1693,69,1762,2,3543,0.49731865650578605
2016,98272,COLIGACAO:210000000675,1722,59,1781,4,3543,0.5026813434942139
2016,98299,COLIGACAO:210000002163,2365,91,2456,4,5229,0.46968827691719256
2016,98299,COLIGACAO:210000002175,945,66,1011,2,5229,0.19334480780263913
2016,98299,COLIGACAO:210000002608,1441,85,1526,3,5229,0.2918340026773762
2016,98299,PARTIDO:PT,199,37,236,1,5229,0.04513291260279212
2020,84735,PARTIDO:MDB,329,8,337,1,2813,0.11980092428012798
2020,84735,PARTIDO:PL,460,34,494,1,2813,0.17561322431567722
2020,84735,PARTIDO:PP,732,62,794,1,2813,0.2822609313899751
2020,84735,PARTIDO:PT,493,11,504,1,2813,0.17916814788482047
2020,84735,PARTIDO:PTB,468,8,476,1,2813,0.16921436189121933
2020,84735,PARTIDO:REPUBLICANOS,207,1,208,1,2813,0.07394241023817988
2020,84743,PARTIDO:MDB,489,45,534,1,2087,0.2558696693818879
2020,84743,PARTIDO:PDT,452,6,458,1,2087,0.21945376137997125
2020,84743,PARTIDO:PL,370,5,375,1,2087,0.1796837565884044
2020,84743,PARTIDO:PT,248,8,256,1,2087,0.12266411116435075
2020,84743,PARTIDO:PTB,455,9,464,1,2087,0.22232870148538572
2020,84751,PARTIDO:MDB,1198,36,1234,1,2720,0.4536764705882353
2020,84751,PARTIDO:PP,956,64,1020,1,2720,0.375
2020,84751,PARTIDO:PT,453,13,466,1,2720,0.1713235294117647
2020,84760,PARTIDO:MDB,841,23,864,1,4443,0.19446320054017555
2020,84760,PARTIDO:PDT,1091,80,1171,1,4443,0.2635606572135944
2020,84760,PARTIDO:PP,1319,84,1403,1,4443,0.3157776277290119
2020,84760,PARTIDO:PT,112,6,118,1,4443,0.02655863155525546
2020,84760,PARTIDO:PTB,869,18,887,1,4443,0.19963988296196264
2020,84778,PARTIDO:MDB,954,71,1025,1,2022,0.5069238377843719
2020,84778,PARTIDO:PP,943,54,997,1,2022,0.4930761622156281
2020,84786,PARTIDO:PDT,1201,76,1277,1,2903,0.4398897692042714
2020,84786,PARTIDO:PP,1310,84,1394,1,2903,0.48019290389252495
2020,84786,PARTIDO:PT,223,9,232,1,2903,0.07991732690320358
2020,84794,PARTIDO:MDB,1167,55,1222,1,2241,0.5452922802320392
2020,84794,PARTIDO:PP,685,36,721,1,2241,0.32173136992414103
2020,84794,PARTIDO:PT,294,4,298,1,2241,0.13297634984381973
2020,84808,PARTIDO:MDB,145,3,148,1,1608,0.09203980099502487
2020,84808,PARTIDO:PDT,661,11,672,1,1608,0.417910447761194
2020,84808,PARTIDO:PP,392,30,422,1,1608,0.26243781094527363
2020,84808,PARTIDO:PSB,274,6,280,1,1608,0.17412935323383086
2020,84808,PARTIDO:PTB,84,2,86,1,1608,0.053482587064676616
2020,84816,PARTIDO:MDB,1770,32,1802,1,11617,0.15511750021520185
2020,84816,PARTIDO:PP,3634,194,3828,1,11617,0.32951708702763194
2020,84816,PARTIDO:PSB,1405,91,1496,1,11617,0.12877679263148833
2020,84816,PARTIDO:PSDB,2182,121,2303,1,11617,0.19824395282775242
2020,84816,PARTIDO:PT,545,15,560,1,11617,0.0482052164930705
2020,84816,PARTIDO:PTB,1597,31,1628,1,11617,0.14013945080485496
2020,84824,PARTIDO:DEM,438,34,472,1,2658,0.17757712565838976
2020,84824,PARTIDO:MDB,720,46,766,1,2658,0.28818660647103084
2020,84824,PARTIDO:PDT,477,6,483,1,2658,0.18171557562076748
2020,84824,PARTIDO:PP,681,6,687,1,2658,0.2584650112866817
2020,84824,PARTIDO:PT,186,8,194,1,2658,0.07298720842738901
2020,84824,PARTIDO:PTB,55,1,56,1,2658,0.021068472535741158
2020,84832,PARTIDO:MDB,463,49,512,1,2336,0.2191780821917808
2020,84832,PARTIDO:PP,1060,64,1124,1,2336,0.4811643835616438
2020,84832,PARTIDO:PSB,333,12,345,1,2336,0.14768835616438356
2020,84832,PARTIDO:PT,348,7,355,1,2336,0.1519691780821918
2020,84840,PARTIDO:MDB,829,16,845,1,3084,0.27399481193255515
2020,84840,PARTIDO:PP,1246,63,1309,1,3084,0.42444876783398183
2020,84840,PARTIDO:PTB,889,41,930,1,3084,0.301556420233463
2020,84859,PARTIDO:CIDADANIA,118,5,123,1,3669,0.033524121013900246
2020,84859,PARTIDO:MDB,969,31,1000,1,3669,0.2725538293813028
2020,84859,PARTIDO:PDT,87,17,104,1,3669,0.028345598255655493
2020,84859,PARTIDO:PL,333,7,340,1,3669,0.09266830198964296
2020,84859,PARTIDO:PP,809,49,858,1,3669,0.2338511856091578
2020,84859,PARTIDO:PSB,350,2,352,1,3669,0.09593894794221859
2020,84859,PARTIDO:PT,360,10,370,1,3669,0.10084491687108203
2020,84859,PARTIDO:PTB,449,73,522,1,3669,0.14227309893704007
2020,84867,PARTIDO:MDB,339,13,352,1,1244,0.2829581993569132
2020,84867,PARTIDO:PP,685,39,724,1,1244,0.5819935691318328
2020,84867,PARTIDO:PT,160,8,168,1,1244,0.13504823151125403
2020,84875,PARTIDO:MDB,1855,51,1906,1,3052,0.6245085190039319
2020,84875,PARTIDO:PDT,185,5,190,1,3052,0.062254259501965926
2020,84875,PARTIDO:PP,802,11,813,1,3052,0.2663826998689384
2020,84875,PARTIDO:PSB,140,3,143,1,3052,0.04685452162516383
2020,84883,PARTIDO:PP,1782,112,1894,1,3359,0.5638582911580827
2020,84883,PARTIDO:PT,404,9,413,1,3359,0.1229532598987794
2020,84883,PARTIDO:PTB,1034,18,1052,1,3359,0.31318844894313785
2020,84891,PARTIDO:MDB,478,32,510,1,6148,0.08295380611581002
2020,84891,PARTIDO:PDT,1405,31,1436,1,6148,0.2335718932986337
2020,84891,PARTIDO:PP,3018,132,3150,1,6148,0.5123617436564737
2020,84891,PARTIDO:PSL,16,0,16,1,6148,0.002602472348731295
2020,84891,PARTIDO:PTB,163,1,164,1,6148,0.026675341574495772
2020,84891,PARTIDO:REPUBLICANOS,861,11,872,1,6148,0.14183474300585555
2020,84905,PARTIDO:DEM,91,1,92,1,3001,0.030656447850716428
2020,84905,PARTIDO:MDB,203,6,209,1,3001,0.0696434521826058
2020,84905,PARTIDO:PDT,809,52,861,1,3001,0.2869043652115961
2020,84905,PARTIDO:PP,1413,71,1484,1,3001,0.49450183272242587
2020,84905,PARTIDO:PSDB,322,4,326,1,3001,0.10863045651449517
2020,84905,PARTIDO:PT,27,2,29,1,3001,0.009663445518160613
2020,84913,PARTIDO:PP,790,48,838,1,1839,0.45568243610657966
2020,84913,PARTIDO:PSB,992,9,1001,1,1839,0.5443175638934203
2020,84921,PARTIDO:MDB,1833,78,1911,1,4814,0.3969671790610719
2020,84921,PARTIDO:PDT,1042,30,1072,1,4814,0.22268383880348983
2020,84921,PARTIDO:PL,1050,70,1120,1,4814,0.23265475695886997
2020,84921,PARTIDO:PT,385,20,405,1,4814,0.08412962193601994
2020,84921,PARTIDO:PTB,302,4,306,1,4814,0.0635646032405484
2020,84930,PARTIDO:MDB,919,31,950,1,2157,0.44042651831247104
2020,84930,PARTIDO:PDT,569,44,613,1,2157,0.2841910060268892
2020,84930,PARTIDO:PP,378,15,393,1,2157,0.18219749652294853
2020,84930,PARTIDO:PSD,198,3,201,1,2157,0.09318497913769123
2020,84948,PARTIDO:MDB,1266,58,1324,1,2714,0.48784082535003687
2020,84948,PARTIDO:PDT,348,61,409,1,2714,0.15070007369196758
2020,84948,PARTIDO:PP,179,10,189,1,2714,0.06963890935887988
2020,84948,PARTIDO:PSDB,490,9,499,1,2714,0.183861459100958
2020,84948,PARTIDO:PT,288,5,293,1,2714,0.1079587324981577
2020,84956,PARTIDO:MDB,725,27,752,1,1876,0.40085287846481876
2020,84956,PARTIDO:PP,387,8,395,1,1876,0.2105543710021322
2020,84956,PARTIDO:PSDB,698,31,729,1,1876,0.38859275053304904
2020,84964,PARTIDO:MDB,567,36,603,1,3061,0.19699444625939236
2020,84964,PARTIDO:PDT,576,67,643,1,3061,0.21006207121855602
2020,84964,PARTIDO:PL,546,11,557,1,3061,0.18196667755635412
2020,84964,PARTIDO:PP,800,31,831,1,3061,0.2714799085266253
2020,84964,PARTIDO:PTB,415,12,427,1,3061,0.1394968964390722
2020,84972,PARTIDO:MDB,1518,67,1585,1,3297,0.4807400667273279
2020,84972,PARTIDO:PP,1645,67,1712,1,3297,0.5192599332726722
2020,84980,PARTIDO:MDB,1711,113,1824,1,6911,0.26392707278252064
2020,84980,PARTIDO:PDT,660,34,694,1,6911,0.1004196208942266
2020,84980,PARTIDO:PP,1254,32,1286,1,6911,0.18608016206048328
2020,84980,PARTIDO:PSB,156,1,157,1,6911,0.0227174070322674
2020,84980,PARTIDO:PT,1101,9,1110,1,6911,0.1606135146867313
2020,84980,PARTIDO:PTB,1708,132,1840,1,6911,0.2662422225437708
2020,84999,PARTIDO:MDB,1562,92,1654,1,4612,0.35862966175195143
2020,84999,PARTIDO:PDT,446,12,458,1,4612,0.09930615784908933
2020,84999,PARTIDO:PP,1669,78,1747,1,4612,0.3787944492627927
2020,84999,PARTIDO:PSDB,359,9,368,1,4612,0.0797918473547268
2020,84999,PARTIDO:PT,371,14,385,1,4612,0.08347788378143972
2020,85006,PARTIDO:MDB,204,9,213,1,4394,0.04847519344560765
2020,85006,PARTIDO:PDT,1561,30,1591,1,4394,0.3620846609012289
2020,85006,PARTIDO:PL,409,9,418,1,4394,0.09512972234865726
2020,85006,PARTIDO:PSDB,632,54,686,1,4394,0.1561219845243514
2020,85006,PARTIDO:PT,1128,89,1217,1,4394,0.2769685935366409
2020,85006,PARTIDO:PTB,262,7,269,1,4394,0.061219845243513885
2020,85014,PARTIDO:MDB,2926,114,3040,1,10680,0.2846441947565543
2020,85014,PARTIDO:PDT,1462,51,1513,1,10680,0.14166666666666666
2020,85014,PARTIDO:PL,1859,101,1960,1,10680,0.18352059925093633
2020,85014,PARTIDO:PP,2901,167,3068,1,10680,0.28726591760299625
2020,85014,PARTIDO:PSDB,777,12,789,1,10680,0.07387640449438203
2020,85014,PARTIDO:PT,296,14,310,1,10680,0.02902621722846442
2020,85022,PARTIDO:PDT,916,46,962,1,2386,0.40318524727577537
2020,85022,PARTIDO:PP,444,41,485,1,2386,0.2032690695725063
2020,85022,PARTIDO:PSB,227,5,232,1,2386,0.0972338642078793
2020,85022,PARTIDO:PSDB,690,17,707,1,2386,0.29631181894383907
2020,85030,PARTIDO:MDB,1061,68,1129,1,4889,0.23092656985068521
2020,85030,PARTIDO:PDT,536,17,553,1,4889,0.1131110656575987
2020,85030,PARTIDO:PP,860,30,890,1,4889,0.18204131724278994
2020,85030,PARTIDO:PSL,438,26,464,1,4889,0.0949069339333197
2020,85030,PARTIDO:PT,777,15,792,1,4889,0.16199631826549396
2020,85030,PARTIDO:PTB,1009,52,1061,1,4889,0.2170177950501125
2020,85049,PARTIDO:MDB,691,29,720,1,2218,0.3246167718665464
2020,85049,PARTIDO:PP,1080,64,1144,1,2218,0.5157799819657349
2020,85049,PARTIDO:PT,350,4,354,1,2218,0.15960324616771868
2020,85057,PARTIDO:MDB,2622,104,2726,1,4665,0.5843515541264738
2020,85057,PARTIDO:PDT,1830,109,1939,1,4665,0.4156484458735263
2020,85065,PARTIDO:MDB,1504,23,1527,1,3337,0.45759664369193886
2020,85065,PARTIDO:PDT,659,29,688,1,3337,0.20617320946958345
2020,85065,PARTIDO:PP,836,51,887,1,3337,0.26580761162721006
2020,85065,PARTIDO:PT,233,2,235,1,3337,0.07042253521126761
2020,85073,PARTIDO:MDB,5621,722,6343,1,36462,0.1739619329713126
2020,85073,PARTIDO:PC do B,269,13,282,1,36462,0.007734079315451703
2020,85073,PARTIDO:PDT,7365,221,7586,1,36462,0.2080522187482859
2020,85073,PARTIDO:PL,192,18,210,1,36462,0.005759420766825736
2020,85073,PARTIDO:PP,12326,752,13078,1,36462,0.3586747847073666
2020,85073,PARTIDO:PRTB,890,61,951,1,36462,0.026081948329767977
2020,85073,PARTIDO:PSDB,861,42,903,1,36462,0.024765509297350666
2020,85073,PARTIDO:PSL,131,12,143,1,36462,0.003921891284076573
2020,85073,PARTIDO:PSOL,319,7,326,1,36462,0.008940815095167571
2020,85073,PARTIDO:PT,3261,412,3673,1,36462,0.10073501179309967
2020,85073,PARTIDO:REPUBLICANOS,2897,70,2967,1,36462,0.08137238769129505
2020,85081,PARTIDO:CIDADANIA,745,38,783,1,2235,0.3503355704697987
2020,85081,PARTIDO:MDB,852,34,886,1,2235,0.396420581655481
2020,85081,PARTIDO:PC do B,175,4,179,1,2235,0.08008948545861297
2020,85081,PARTIDO:PP,380,7,387,1,2235,0.17315436241610738
2020,85090,PARTIDO:MDB,2194,111,2305,1,5225,0.4411483253588517
2020,85090,PARTIDO:PP,2856,64,2920,1,5225,0.5588516746411484
2020,85103,PARTIDO:DEM,567,15,582,1,5576,0.10437589670014347
2020,85103,PARTIDO:MDB,1862,118,1980,1,5576,0.3550932568149211
2020,85103,PARTIDO:PDT,764,25,789,1,5576,0.14149928263988523
2020,85103,PARTIDO:PP,2184,41,2225,1,5576,0.39903156384505023
2020,85111,PARTIDO:AVANTE,73,13,86,1,83585,0.0010288927439133816
2020,85111,PARTIDO:CIDADANIA,3935,182,4117,1,83585,0.04925524914757433
2020,85111,PARTIDO:DEM,7539,638,8177,1,83585,0.09782855775557815
2020,85111,PARTIDO:MDB,10978,1067,12045,1,83585,0.14410480349344978
2020,85111,PARTIDO:PC do B,1373,28,1401,1,83585,0.0167613806304959
2020,85111,PARTIDO:PCB,581,22,603,1,83585,0.007214213076508943
2020,85111,PARTIDO:PDT,3700,233,3933,1,83585,0.0470538972303643
2020,85111,PARTIDO:PL,9381,156,9537,1,83585,0.11409941975234791
2020,85111,PARTIDO:PP,5242,160,5402,1,83585,0.06462882096069869
2020,85111,PARTIDO:PSB,5698,94,5792,1,83585,0.06929472991565472
2020,85111,PARTIDO:PSD,7001,484,7485,1,83585,0.08954956032781002
2020,85111,PARTIDO:PSDB,300,47,347,1,83585,0.004151462582999342
2020,85111,PARTIDO:PSL,1232,39,1271,1,83585,0.015206077645510558
2020,85111,PARTIDO:PSOL,156,52,208,1,83585,0.002488484775976551
2020,85111,PARTIDO:PT,8359,1501,9860,1,83585,0.11796374947658073
2020,85111,PARTIDO:PTB,7463,169,7632,1,83585,0.09130824908775498
2020,85111,PARTIDO:REPUBLICANOS,5198,94,5292,1,83585,0.06331279535801879
2020,85111,PARTIDO:SOLIDARIEDADE,358,39,397,1,83585,0.004749656038762936
2020,85120,PARTIDO:MDB,283,7,290,1,3546,0.08178228990411732
2020,85120,PARTIDO:PDT,1509,77,1586,1,3546,0.4472645234066554
