ano,codigo_municipio,SG_PARTIDO,lista_id,municipio_partido,votos_legenda_validos,votos_nominais_convertidos_legenda,total_votos_legenda_validos,votos_nominais_validos_partido,votos_validos_partido,partido_normalizado,fracao_votos_partido
2016,85103,DEM,COLIGACAO:210000000846,ENTRE-IJUÍS,96,0,96,943,1039,DEM,0.1714238574492658
2016,85103,PDT,COLIGACAO:210000002208,ENTRE-IJUÍS,27,0,27,724,751,PDT,0.12390694604850684
2016,85103,PMDB,PARTIDO:PMDB,ENTRE-IJUÍS,29,0,29,1216,1245,PMDB,0.2054116482428642
2016,85103,PP,PARTIDO:PP,ENTRE-IJUÍS,145,0,145,2251,2396,PP,0.39531430457020295
2016,85103,PR,COLIGACAO:210000002208,ENTRE-IJUÍS,13,0,13,315,328,PR,0.054116482428642136
2016,85103,PSDB,COLIGACAO:210000000846,ENTRE-IJUÍS,4,0,4,30,34,PSDB,0.005609635373700709
2016,85103,PT,COLIGACAO:210000002208,ENTRE-IJUÍS,9,0,9,259,268,PT,0.04421712588681736
2016,85111,DEM,COLIGACAO:210000000642,ALVORADA,291,0,291,5341,5632,DEM,0.06505567620015709
2016,85111,PC do B,COLIGACAO:210000002263,ALVORADA,24,0,24,704,728,PC DO B,0.008409185417918033
2016,85111,PDT,PARTIDO:PDT,ALVORADA,455,0,455,10570,11025,PDT,0.12735064455020098
2016,85111,PEN,PARTIDO:PEN,ALVORADA,45,0,45,383,428,PEN,0.004943861756688075
2016,85111,PHS,COLIGACAO:210000001393,ALVORADA,30,0,30,425,455,PHS,0.005255740886198771
2016,85111,PMDB,PARTIDO:PMDB,ALVORADA,1617,0,1617,15421,17038,PMDB,0.19680728180012014
2016,85111,PMN,COLIGACAO:210000001306,ALVORADA,16,0,16,1083,1099,PMN,0.012694635678972416
2016,85111,PP,COLIGACAO:210000000642,ALVORADA,171,0,171,2008,2179,PP,0.02516980085940027
2016,85111,PPS,COLIGACAO:210000000666,ALVORADA,52,0,52,1727,1779,PPS,0.020549369311093656
2016,85111,PR,COLIGACAO:210000001306,ALVORADA,212,0,212,3156,3368,PR,0.03890403363674167
2016,85111,PRB,COLIGACAO:210000002263,ALVORADA,117,0,117,2786,2903,PRB,0.033532781961835234
2016,85111,PROS,COLIGACAO:210000002263,ALVORADA,25,0,25,506,531,PROS,0.006133622880377027
2016,85111,PSB,PARTIDO:PSB,ALVORADA,113,0,113,6377,6490,PSB,0.07496650187127478
2016,85111,PSC,COLIGACAO:210000001393,ALVORADA,39,0,39,753,792,PSC,0.00914845446564709
2016,85111,PSD,PARTIDO:PSD,ALVORADA,128,0,128,1951,2079,PSD,0.024014692972323615
2016,85111,PSDB,COLIGACAO:210000002286,ALVORADA,134,0,134,504,638,PSDB,0.007369588319549046
2016,85111,PSOL,PARTIDO:PSOL,ALVORADA,324,0,324,2676,3000,PSOL,0.03465323661229959
2016,85111,PSTU,PARTIDO:PSTU,ALVORADA,37,0,37,53,90,PSTU,0.0010395970983689876
2016,85111,PT,PARTIDO:PT,ALVORADA,1044,0,1044,11737,12781,PT,0.14763433904726703
2016,85111,PT do B,COLIGACAO:210000001393,ALVORADA,3,0,3,102,105,PT DO B,0.0012128632814304857
2016,85111,PTB,PARTIDO:PTB,ALVORADA,881,0,881,11579,12460,PTB,0.14392644272975097
2016,85111,PV,COLIGACAO:210000002286,ALVORADA,20,0,20,180,200,PV,0.0023102157741533057
2016,85111,REDE,COLIGACAO:210000001393,ALVORADA,19,0,19,142,161,REDE,0.0018597236981934113
2016,85111,SD,COLIGACAO:210000000666,ALVORADA,34,0,34,577,611,SD,0.007057709190038349
2016,85120,PDT,COLIGACAO:210000000680,NOVA ESPERANÇA DO SUL,63,0,63,1384,1447,PDT,0.3980742778541953
2016,85120,PMDB,COLIGACAO:210000000680,NOVA ESPERANÇA DO SUL,9,0,9,382,391,PMDB,0.10756533700137552
2016,85120,PP,PARTIDO:PP,NOVA ESPERANÇA DO SUL,88,0,88,1666,1754,PP,0.4825309491059147
2016,85120,PSDB,COLIGACAO:210000000680,NOVA ESPERANÇA DO SUL,1,0,1,39,40,PSDB,0.011004126547455296
2016,85120,PTB,COLIGACAO:210000000680,NOVA ESPERANÇA DO SUL,3,0,3,0,3,PTB,0.0008253094910591472
2016,85138,PDT,COLIGACAO:210000001005,ANTA GORDA,99,0,99,438,537,PDT,0.12410446036514906
2016,85138,PMDB,COLIGACAO:210000001005,ANTA GORDA,39,0,39,1520,1559,PMDB,0.36029581696325397
2016,85138,PP,COLIGACAO:210000001008,ANTA GORDA,32,0,32,1197,1229,PP,0.28403050612433556
2016,85138,PT,COLIGACAO:210000001008,ANTA GORDA,7,0,7,153,160,PT,0.036977120406748325
2016,85138,PTB,COLIGACAO:210000001008,ANTA GORDA,9,0,9,833,842,PTB,0.19459209614051307
2016,85146,PDT,COLIGACAO:210000001454,PAVERAMA,17,0,17,633,650,PDT,0.12745098039215685
2016,85146,PMDB,PARTIDO:PMDB,PAVERAMA,97,0,97,1487,1584,PMDB,0.31058823529411766
2016,85146,PP,COLIGACAO:210000001067,PAVERAMA,48,0,48,995,1043,PP,0.20450980392156862
2016,85146,PRB,COLIGACAO:210000001454,PAVERAMA,1,0,1,93,94,PRB,0.01843137254901961
2016,85146,PSB,COLIGACAO:210000001279,PAVERAMA,38,0,38,550,588,PSB,0.11529411764705882
2016,85146,PSDB,COLIGACAO:210000001067,PAVERAMA,10,0,10,755,765,PSDB,0.15
2016,85146,PT,COLIGACAO:210000001279,PAVERAMA,8,0,8,298,306,PT,0.06
2016,85146,PTB,COLIGACAO:210000001067,PAVERAMA,8,0,8,62,70,PTB,0.013725490196078431
2016,85154,PDT,COLIGACAO:210000001009,ANTÔNIO PRADO,25,0,25,523,548,PDT,0.059243243243243246
2016,85154,PMDB,COLIGACAO:210000001009,ANTÔNIO PRADO,184,0,184,3323,3507,PMDB,0.37913513513513514
2016,85154,PP,COLIGACAO:210000000923,ANTÔNIO PRADO,136,0,136,3215,3351,PP,0.36227027027027026
2016,85154,PSD,COLIGACAO:210000000917,ANTÔNIO PRADO,2,0,2,0,2,PSD,0.00021621621621621621
2016,85154,PSDB,COLIGACAO:210000001009,ANTÔNIO PRADO,9,0,9,186,195,PSDB,0.02108108108108108
2016,85154,PT,COLIGACAO:210000000917,ANTÔNIO PRADO,84,0,84,1391,1475,PT,0.15945945945945947
2016,85154,PTB,COLIGACAO:210000000923,ANTÔNIO PRADO,10,0,10,162,172,PTB,0.018594594594594595
2016,85162,PDT,COLIGACAO:210000001625,TERRA DE AREIA,14,0,14,38,52,PDT,0.008050781854776281
2016,85162,PMDB,COLIGACAO:210000001134,TERRA DE AREIA,192,0,192,3616,3808,PMDB,0.5895649481343861
2016,85162,PP,COLIGACAO:210000001625,TERRA DE AREIA,103,0,103,2431,2534,PP,0.39232079269236725
2016,85162,PRB,COLIGACAO:210000001134,TERRA DE AREIA,6,0,6,59,65,PRB,0.010063477318470352
2016,85170,PDT,COLIGACAO:210000000913,ARATIBA,16,0,16,283,299,PDT,0.05272438723329219
2016,85170,PMDB,COLIGACAO:210000000913,ARATIBA,13,0,13,452,465,PMDB,0.08199612061364839
2016,85170,PP,COLIGACAO:210000000913,ARATIBA,18,0,18,595,613,PP,0.10809381061541175
2016,85170,PPS,COLIGACAO:210000000616,ARATIBA,3,0,3,224,227,PPS,0.040028213718920826
2016,85170,PSB,PARTIDO:PSB,ARATIBA,12,0,12,467,479,PSB,0.08446482101922059
2016,85170,PSC,COLIGACAO:210000000913,ARATIBA,3,0,3,242,245,PSC,0.043202257097513665
2016,85170,PSD,COLIGACAO:210000000616,ARATIBA,11,0,11,510,521,PSD,0.09187092223593722
2016,85170,PSDB,COLIGACAO:210000000913,ARATIBA,4,0,4,290,294,PSDB,0.051842708517016396
2016,85170,PT,COLIGACAO:210000000616,ARATIBA,95,0,95,1470,1565,PT,0.275965438194322
2016,85170,PTB,COLIGACAO:210000000913,ARATIBA,60,0,60,903,963,PTB,0.16981132075471697
2016,85189,DEM,COLIGACAO:210000001123,HARMONIA,6,0,6,185,191,DEM,0.05347144456886898
2016,85189,PDT,COLIGACAO:210000001123,HARMONIA,7,0,7,18,25,PDT,0.006998880179171333
2016,85189,PMDB,COLIGACAO:210000001123,HARMONIA,12,0,12,416,428,PMDB,0.11982082866741321
2016,85189,PP,COLIGACAO:210000000383,HARMONIA,5,0,5,494,499,PP,0.1396976483762598
2016,85189,PSB,COLIGACAO:210000001123,HARMONIA,7,0,7,441,448,PSB,0.12541993281075028
2016,85189,PSD,COLIGACAO:210000001123,HARMONIA,35,0,35,346,381,PSD,0.10666293393057111
2016,85189,PSDB,COLIGACAO:210000000383,HARMONIA,62,0,62,904,966,PSDB,0.2704367301231803
2016,85189,PT,COLIGACAO:210000001123,HARMONIA,3,0,3,216,219,PT,0.06131019036954087
2016,85189,PTB,COLIGACAO:210000000383,HARMONIA,5,0,5,410,415,PTB,0.11618141097424411
2016,85197,DEM,COLIGACAO:210000002225,ARROIO DO MEIO,8,0,8,399,407,DEM,0.029963925495104175
2016,85197,PDT,PARTIDO:PDT,ARROIO DO MEIO,30,0,30,1651,1681,PDT,0.1237576382242509
2016,85197,PMDB,COLIGACAO:210000002225,ARROIO DO MEIO,237,0,237,5571,5808,PMDB,0.4275933151733785
2016,85197,PP,COLIGACAO:210000002239,ARROIO DO MEIO,195,0,195,3892,4087,PP,0.3008908194066112
2016,85197,PRB,COLIGACAO:210000002239,ARROIO DO MEIO,4,0,4,131,135,PRB,0.009938894205992786
2016,85197,PT,COLIGACAO:210000002225,ARROIO DO MEIO,20,0,20,659,679,PT,0.04998895678421556
2016,85197,PT do B,COLIGACAO:210000002225,ARROIO DO MEIO,1,0,1,0,1,PT DO B,7.362143856290952e-05
2016,85197,PTB,COLIGACAO:210000002225,ARROIO DO MEIO,10,0,10,775,785,PTB,0.05779282927188397
2016,85200,PDT,COLIGACAO:210000002796,CAMPOS BORGES,86,0,86,1147,1233,PDT,0.4224049331963001
2016,85200,PMDB,COLIGACAO:210000002801,CAMPOS BORGES,48,0,48,618,666,PMDB,0.22816032887975335
2016,85200,PP,COLIGACAO:210000002801,CAMPOS BORGES,11,0,11,190,201,PP,0.06885919835560124
2016,85200,PSB,COLIGACAO:210000002796,CAMPOS BORGES,2,0,2,280,282,PSB,0.09660842754367935
2016,85200,PT,COLIGACAO:210000002801,CAMPOS BORGES,8,0,8,146,154,PT,0.05275779376498801
2016,85200,PTB,COLIGACAO:210000002801,CAMPOS BORGES,8,0,8,375,383,PTB,0.13120931825967797
2016,85219,PDT,COLIGACAO:210000001116,ARROIO DOS RATOS,146,0,146,1201,1347,PDT,0.16558082360172097
2016,85219,PMDB,COLIGACAO:210000001116,ARROIO DOS RATOS,24,0,24,858,882,PMDB,0.10842040565457899
2016,85219,PP,PARTIDO:PP,ARROIO DOS RATOS,117,0,117,1967,2084,PP,0.25617701290719114
2016,85219,PPS,COLIGACAO:210000001116,ARROIO DOS RATOS,6,0,6,243,249,PPS,0.030608481868469577
2016,85219,PRB,COLIGACAO:210000001116,ARROIO DOS RATOS,9,0,9,207,216,PRB,0.026551936078672404
2016,85219,PSB,PARTIDO:PSB,ARROIO DOS RATOS,138,0,138,1748,1886,PSB,0.2318377381684081
2016,85219,PSDB,COLIGACAO:210000001116,ARROIO DOS RATOS,15,0,15,607,622,PSDB,0.07645974185617702
2016,85219,PT,PARTIDO:PT,ARROIO DOS RATOS,29,0,29,820,849,PT,0.1043638598647818
2016,85227,PDT,COLIGACAO:210000001652,CERRO GRANDE,54,0,54,759,813,PDT,0.3858566682486948
2016,85227,PMDB,COLIGACAO:210000002687,CERRO GRANDE,8,0,8,210,218,PMDB,0.10346464167062173
2016,85227,PP,COLIGACAO:210000002687,CERRO GRANDE,26,0,26,551,577,PP,0.27384907451352636
2016,85227,PPS,COLIGACAO:210000001652,CERRO GRANDE,1,0,1,4,5,PPS,0.0023730422401518746
2016,85227,PSB,COLIGACAO:210000001652,CERRO GRANDE,1,0,1,112,113,PSB,0.053630754627432366
2016,85227,PSDB,COLIGACAO:210000001652,CERRO GRANDE,0,0,0,14,14,PSDB,0.006644518272425249
2016,85227,PT,COLIGACAO:210000001652,CERRO GRANDE,5,0,5,63,68,PT,0.0322733744660655
2016,85227,PTB,COLIGACAO:210000002687,CERRO GRANDE,22,0,22,277,299,PTB,0.14190792596108212
2016,85235,PDT,PARTIDO:PDT,ARROIO DO TIGRE,30,0,30,2022,2052,PDT,0.219394846573292
2016,85235,PMDB,COLIGACAO:210000001282,ARROIO DO TIGRE,78,0,78,922,1000,PMDB,0.10691756655618519
2016,85235,PP,PARTIDO:PP,ARROIO DO TIGRE,145,0,145,3659,3804,PP,0.40671442317972845
2016,85235,PSB,COLIGACAO:210000001282,ARROIO DO TIGRE,26,0,26,1103,1129,PSB,0.12070993264193307
2016,85235,PT,COLIGACAO:210000001282,ARROIO DO TIGRE,11,0,11,509,520,PT,0.055597134609216295
2016,85235,PTB,COLIGACAO:210000001282,ARROIO DO TIGRE,20,0,20,828,848,PTB,0.09066609643964503
2016,85243,PDT,COLIGACAO:210000000226,IPIRANGA DO SUL,3,0,3,123,126,PDT,0.06992230854605994
2016,85243,PMDB,COLIGACAO:210000000226,IPIRANGA DO SUL,30,0,30,732,762,PMDB,0.42286348501664817
2016,85243,PP,COLIGACAO:210000000494,IPIRANGA DO SUL,11,0,11,266,277,PP,0.1537180910099889
2016,85243,PTB,COLIGACAO:210000000494,IPIRANGA DO SUL,31,0,31,606,637,PTB,0.35349611542730297
2016,85251,DEM,COLIGACAO:210000002652,ARROIO GRANDE,3,0,3,108,111,DEM,0.008483644145521248
2016,85251,PDT,COLIGACAO:210000002367,ARROIO GRANDE,253,0,253,4548,4801,PDT,0.366936716600428
2016,85251,PP,COLIGACAO:210000001540,ARROIO GRANDE,230,0,230,3865,4095,PP,0.3129776826658514
2016,85251,PR,COLIGACAO:210000002652,ARROIO GRANDE,33,0,33,1101,1134,PR,0.08667074289208193
2016,85251,PSB,COLIGACAO:210000001540,ARROIO GRANDE,5,0,5,442,447,PSB,0.03416386426169367
2016,85251,PSD,PARTIDO:PSD,ARROIO GRANDE,46,0,46,1669,1715,PSD,0.13107612350963008
2016,85251,PSDB,COLIGACAO:210000002367,ARROIO GRANDE,10,0,10,184,194,PSDB,0.014827269948028125
2016,85251,PTB,COLIGACAO:210000001540,ARROIO GRANDE,10,0,10,577,587,PTB,0.04486395597676551
2016,85260,DEM,COLIGACAO:210000001113,LAGOÃO,1,0,1,0,1,DEM,0.0002204585537918871
2016,85260,PDT,COLIGACAO:210000001113,LAGOÃO,84,0,84,1602,1686,PDT,0.3716931216931217
2016,85260,PMDB,COLIGACAO:210000001357,LAGOÃO,27,0,27,645,672,PMDB,0.14814814814814814
2016,85260,PP,COLIGACAO:210000001357,LAGOÃO,88,0,88,1211,1299,PP,0.2863756613756614
2016,85260,PPS,COLIGACAO:210000001113,LAGOÃO,0,0,0,0,0,PPS,0.0
2016,85260,PSB,COLIGACAO:210000001357,LAGOÃO,1,0,1,0,1,PSB,0.0002204585537918871
2016,85260,PSDB,COLIGACAO:210000001113,LAGOÃO,6,0,6,204,210,PSDB,0.046296296296296294
2016,85260,PT,COLIGACAO:210000001113,LAGOÃO,15,0,15,648,663,PT,0.14616402116402116
2016,85260,PTB,COLIGACAO:210000001357,LAGOÃO,1,0,1,3,4,PTB,0.0008818342151675485
2016,85278,PC do B,COLIGACAO:210000001588,ARVOREZINHA,1,0,1,34,35,PC DO B,0.004513217279174726
2016,85278,PDT,COLIGACAO:210000002454,ARVOREZINHA,189,0,189,3285,3474,PDT,0.4479690522243714
2016,85278,PMDB,COLIGACAO:210000001588,ARVOREZINHA,25,0,25,449,474,PMDB,0.06112185686653772
2016,85278,PP,COLIGACAO:210000001588,ARVOREZINHA,77,0,77,2600,2677,PP,0.3451966473243069
2016,85278,PSB,COLIGACAO:210000001588,ARVOREZINHA,0,0,0,0,0,PSB,0.0
2016,85278,PSD,COLIGACAO:210000001588,ARVOREZINHA,2,0,2,269,271,PSD,0.03494519664732431
2016,85278,PSDB,COLIGACAO:210000001588,ARVOREZINHA,74,0,74,476,550,PSDB,0.07092198581560284
2016,85278,PT,COLIGACAO:210000002454,ARVOREZINHA,7,0,7,203,210,PT,0.027079303675048357
2016,85278,PTB,COLIGACAO:210000001588,ARVOREZINHA,3,0,3,0,3,PTB,0.00038684719535783365
2016,85278,PV,COLIGACAO:210000001588,ARVOREZINHA,3,0,3,58,61,PV,0.007865892972275952
2016,85286,PDT,COLIGACAO:210000001080,ESTAÇÃO,11,0,11,304,315,PDT,0.07389162561576355
2016,85286,PMDB,COLIGACAO:210000001080,ESTAÇÃO,72,0,72,984,1056,PMDB,0.24771287825475016
2016,85286,PP,COLIGACAO:210000002415,ESTAÇÃO,46,0,46,724,770,PP,0.180623973727422
2016,85286,PPS,COLIGACAO:210000001080,ESTAÇÃO,5,0,5,546,551,PPS,0.1292517006802721
2016,85286,PSB,PARTIDO:PSB,ESTAÇÃO,8,0,8,293,301,PSB,0.07060755336617405
2016,85286,PSDB,COLIGACAO:210000002415,ESTAÇÃO,8,0,8,220,228,PSDB,0.05348346235045742
2016,85286,PTB,COLIGACAO:210000002415,ESTAÇÃO,15,0,15,513,528,PTB,0.12385643912737508
2016,85286,PV,PARTIDO:PV,ESTAÇÃO,8,0,8,506,514,PV,0.1205723668777856
2016,85294,DEM,COLIGACAO:210000002147,AUGUSTO PESTANA,25,0,25,1111,1136,DEM,0.2109171927218715
2016,85294,PDT,COLIGACAO:210000001489,AUGUSTO PESTANA,26,0,26,637,663,PDT,0.12309691793538804
2016,85294,PMDB,COLIGACAO:210000002147,AUGUSTO PESTANA,24,0,24,1299,1323,PMDB,0.24563683624210916
2016,85294,PP,COLIGACAO:210000001489,AUGUSTO PESTANA,84,0,84,1456,1540,PP,0.28592647604901594
2016,85294,PSD,COLIGACAO:210000001489,AUGUSTO PESTANA,1,0,1,183,184,PSD,0.03416264389157074
2016,85294,PT,COLIGACAO:210000001489,AUGUSTO PESTANA,4,0,4,177,181,PT,0.03360564426290383
2016,85294,PTB,COLIGACAO:210000002147,AUGUSTO PESTANA,48,0,48,311,359,PTB,0.06665428889714073
2016,85308,DEM,COLIGACAO:210000000453,ARROIO DO SAL,4,0,4,101,105,DEM,0.01777853030816119
2016,85308,PC do B,COLIGACAO:210000001402,ARROIO DO SAL,0,0,0,0,0,PC DO B,0.0
2016,85308,PDT,COLIGACAO:210000001498,ARROIO DO SAL,94,0,94,1067,1161,PDT,0.19657974940738232
2016,85308,PMDB,COLIGACAO:210000000435,ARROIO DO SAL,91,0,91,1879,1970,PMDB,0.3335590924483576
2016,85308,PP,COLIGACAO:210000001522,ARROIO DO SAL,13,0,13,820,833,PP,0.14104300711141213
2016,85308,PPS,COLIGACAO:210000000453,ARROIO DO SAL,1,0,1,262,263,PPS,0.044530985438537084
2016,85308,PR,COLIGACAO:210000001522,ARROIO DO SAL,1,0,1,48,49,PR,0.00829664747714189
2016,85308,PRB,COLIGACAO:210000001522,ARROIO DO SAL,1,0,1,0,1,PRB,0.00016931933626820184
2016,85308,PSB,COLIGACAO:210000001498,ARROIO DO SAL,3,0,3,255,258,PSB,0.043684388757196074
2016,85308,PSDB,COLIGACAO:210000000453,ARROIO DO SAL,1,0,1,151,152,PSDB,0.025736539112766677
2016,85308,PT,COLIGACAO:210000001402,ARROIO DO SAL,14,0,14,143,157,PT,0.026583135794107687
2016,85308,PTB,COLIGACAO:210000001522,ARROIO DO SAL,10,0,10,657,667,PTB,0.11293599729089061
2016,85308,PV,COLIGACAO:210000000435,ARROIO DO SAL,1,0,1,7,8,PV,0.0013545546901456147
2016,85308,SD,COLIGACAO:210000001498,ARROIO DO SAL,4,0,4,278,282,SD,0.04774805282763291
2016,85316,DEM,COLIGACAO:210000002636,BAGÉ,45,0,45,1544,1589,DEM,0.02414673434033371
2016,85316,PC do B,COLIGACAO:210000002350,BAGÉ,400,0,400,1410,1810,PC DO B,0.027505090721210834
2016,85316,PDT,COLIGACAO:210000002563,BAGÉ,284,0,284,4043,4327,PDT,0.06575388262468468
2016,85316,PMDB,COLIGACAO:210000002636,BAGÉ,144,0,144,4404,4548,PMDB,0.0691122390055618
2016,85316,PP,COLIGACAO:210000002505,BAGÉ,265,0,265,6493,6758,PP,0.10269580281433303
2016,85316,PPS,COLIGACAO:210000002636,BAGÉ,9,0,9,0,9,PPS,0.0001367656444701091
2016,85316,PR,COLIGACAO:210000002563,BAGÉ,76,0,76,4714,4790,PR,0.07278971522353585
2016,85316,PRB,COLIGACAO:210000001553,BAGÉ,70,0,70,2675,2745,PRB,0.04171352156338328
2016,85316,PSB,COLIGACAO:210000002505,BAGÉ,56,0,56,4274,4330,PSB,0.06579947117284138
2016,85316,PSC,COLIGACAO:210000002544,BAGÉ,29,0,29,957,986,PSC,0.014983436160836397
2016,85316,PSD,COLIGACAO:210000002636,BAGÉ,21,0,21,455,476,PSD,0.007233382974196882
2016,85316,PSDB,COLIGACAO:210000002636,BAGÉ,66,0,66,2017,2083,PSDB,0.03165364860347081
2016,85316,PSOL,COLIGACAO:210000002649,BAGÉ,69,0,69,794,863,PSOL,0.013114305686411573
2016,85316,PSTU,COLIGACAO:210000002649,BAGÉ,24,0,24,198,222,PSTU,0.0033735525635960246
2016,85316,PT,COLIGACAO:210000002350,BAGÉ,232,0,232,6512,6744,PT,0.10248305625626843
2016,85316,PT do B,COLIGACAO:210000002350,BAGÉ,11,0,11,40,51,PT DO B,0.0007750053186639516
2016,85316,PTB,COLIGACAO:210000002544,BAGÉ,2030,0,2030,18722,20752,PTB,0.3153511837826338
2016,85316,PV,COLIGACAO:210000002505,BAGÉ,5,0,5,96,101,PV,0.0015348144546090021
2016,85316,REDE,COLIGACAO:210000002544,BAGÉ,32,0,32,1246,1278,REDE,0.019420721514755494
2016,85316,SD,COLIGACAO:210000001553,BAGÉ,20,0,20,1324,1344,SD,0.02042366957420296
2016,85324,DEM,COLIGACAO:210000001382,SÃO JOSÉ DO HORTÊNCIO,8,0,8,323,331,DEM,0.10122324159021406
2016,85324,PMDB,COLIGACAO:210000000246,SÃO JOSÉ DO HORTÊNCIO,59,0,59,1403,1462,PMDB,0.4470948012232416
2016,85324,PP,COLIGACAO:210000001382,SÃO JOSÉ DO HORTÊNCIO,13,0,13,264,277,PP,0.08470948012232415
2016,85324,PSB,COLIGACAO:210000001382,SÃO JOSÉ DO HORTÊNCIO,40,0,40,362,402,PSB,0.12293577981651377
2016,85324,PT,COLIGACAO:210000000246,SÃO JOSÉ DO HORTÊNCIO,3,0,3,164,167,PT,0.05107033639143731
2016,85324,PTB,COLIGACAO:210000001382,SÃO JOSÉ DO HORTÊNCIO,14,0,14,617,631,PTB,0.19296636085626911
2016,85332,PDT,COLIGACAO:210000000299,BARÃO DE COTEGIPE,13,0,13,227,240,PDT,0.04839685420447671
2016,85332,PMDB,PARTIDO:PMDB,BARÃO DE COTEGIPE,14,0,14,627,641,PMDB,0.12925993143778988
2016,85332,PP,COLIGACAO:210000000302,BARÃO DE COTEGIPE,121,0,121,956,1077,PP,0.21718088324258925
2016,85332,PPS,COLIGACAO:210000002254,BARÃO DE COTEGIPE,7,0,7,274,281,PPS,0.056664650131074815
2016,85332,PSB,COLIGACAO:210000002254,BARÃO DE COTEGIPE,7,0,7,199,206,PSB,0.041540633192175845
2016,85332,PSDB,COLIGACAO:210000000302,BARÃO DE COTEGIPE,5,0,5,491,496,PSDB,0.10002016535591854
2016,85332,PT,COLIGACAO:210000002254,BARÃO DE COTEGIPE,58,0,58,1266,1324,PT,0.2669893123613632
2016,85332,PTB,COLIGACAO:210000000299,BARÃO DE COTEGIPE,16,0,16,678,694,PTB,0.1399475700746118
2016,85340,PDT,COLIGACAO:210000000139,PINHAL,14,0,14,299,313,PDT,0.16855142703284867
2016,85340,PMDB,COLIGACAO:210000000139,PINHAL,15,0,15,510,525,PMDB,0.2827140549273021
2016,85340,PP,COLIGACAO:210000000139,PINHAL,37,0,37,339,376,PP,0.20247711362412493
2016,85340,PPS,COLIGACAO:210000000139,PINHAL,5,0,5,91,96,PPS,0.051696284329563816
2016,85340,PSDB,COLIGACAO:210000000139,PINHAL,3,0,3,162,165,PSDB,0.0888529886914378
2016,85340,PT,COLIGACAO:210000000139,PINHAL,8,0,8,187,195,PT,0.1050080775444265
2016,85340,PTB,COLIGACAO:210000000139,PINHAL,5,0,5,182,187,PTB,0.10070005385029618
2016,85359,DEM,COLIGACAO:210000002604,BARRACÃO,7,0,7,113,120,DEM,0.03143830233167409
2016,85359,PDT,COLIGACAO:210000002642,BARRACÃO,18,0,18,145,163,PDT,0.04270369400052397
2016,85359,PMDB,COLIGACAO:210000002604,BARRACÃO,107,0,107,1662,1769,PMDB,0.4634529735394289
2016,85359,PP,COLIGACAO:210000002642,BARRACÃO,60,0,60,1113,1173,PP,0.3073094052921142
2016,85359,PPS,COLIGACAO:210000002642,BARRACÃO,2,0,2,104,106,PPS,0.027770500392978778
2016,85359,PT,COLIGACAO:210000002642,BARRACÃO,15,0,15,471,486,PT,0.12732512444328006
2016,85367,PDT,COLIGACAO:210000001603,TRÊS CACHOEIRAS,11,0,11,750,761,PDT,0.10231244958322129
2016,85367,PMDB,COLIGACAO:210000001603,TRÊS CACHOEIRAS,97,0,97,1653,1750,PMDB,0.23527830061844582
2016,85367,PP,COLIGACAO:210000000469,TRÊS CACHOEIRAS,114,0,114,3704,3818,PP,0.5133100295778436
2016,85367,PRB,COLIGACAO:210000000469,TRÊS CACHOEIRAS,2,0,2,56,58,PRB,0.007797795106211347
2016,85367,PSB,COLIGACAO:210000000469,TRÊS CACHOEIRAS,2,0,2,89,91,PSB,0.012234471632159183
2016,85367,PSDB,COLIGACAO:210000000469,TRÊS CACHOEIRAS,2,0,2,285,287,PSDB,0.03858564130142511
2016,85367,PT,COLIGACAO:210000001603,TRÊS CACHOEIRAS,6,0,6,334,340,PT,0.04571121269158376
2016,85367,PTB,COLIGACAO:210000001603,TRÊS CACHOEIRAS,8,0,8,325,333,PTB,0.044770099489109975
2016,85375,PDT,COLIGACAO:210000001345,BARRA DO RIBEIRO,23,0,23,156,179,PDT,0.022987029664825992
2016,85375,PMDB,COLIGACAO:210000001345,BARRA DO RIBEIRO,148,0,148,2250,2398,PMDB,0.30794914601258505
2016,85375,PP,PARTIDO:PP,BARRA DO RIBEIRO,89,0,89,806,895,PP,0.11493514832412996
2016,85375,PRB,COLIGACAO:210000001335,BARRA DO RIBEIRO,6,0,6,275,281,PRB,0.036085783998972644
2016,85375,PSB,COLIGACAO:210000001335,BARRA DO RIBEIRO,13,0,13,496,509,PSB,0.06536535251059458
2016,85375,PSD,COLIGACAO:210000002693,BARRA DO RIBEIRO,86,0,86,1948,2034,PSD,0.26120457172210093
2016,85375,PSDB,COLIGACAO:210000001335,BARRA DO RIBEIRO,17,0,17,1039,1056,PSDB,0.1356106331064595
2016,85375,PT,PARTIDO:PT,BARRA DO RIBEIRO,18,0,18,416,434,PT,0.055733915500192625
2016,85375,REDE,COLIGACAO:210000002693,BARRA DO RIBEIRO,1,0,1,0,1,REDE,0.0001284191601386927
2016,85383,PMDB,PARTIDO:PMDB,SÃO VENDELINO,29,0,29,921,950,PMDB,0.5118534482758621
2016,85383,PP,COLIGACAO:210000002204,SÃO VENDELINO,8,0,8,127,135,PP,0.07273706896551724
2016,85383,PTB,COLIGACAO:210000002204,SÃO VENDELINO,21,0,21,634,655,PTB,0.35290948275862066
2016,85383,SD,COLIGACAO:210000002204,SÃO VENDELINO,2,0,2,114,116,SD,0.0625
2016,85391,PC do B,COLIGACAO:210000002431,BARROS CASSAL,4,0,4,237,241,PC DO B,0.03269569936236603
